company_name,business_no,m202411_job_code,m202411_annual_salary,m202411_new_hires,m202411_separations,m202412_job_code,m202412_annual_salary,m202412_new_hires,m202412_separations,m202501_job_code,m202501_annual_salary,m202501_new_hires,m202501_separations,m202502_job_code,m202502_annual_salary,m202502_new_hires,m202502_separations,m202503_job_code,m202503_annual_salary,m202503_new_hires,m202503_separations,m202504_job_code,m202504_annual_salary,m202504_new_hires,m202504_separations,m202505_job_code,m202505_annual_salary,m202505_new_hires,m202505_separations,m202506_job_code,m202506_annual_salary,m202506_new_hires,m202506_separations,m202507_job_code,m202507_annual_salary,m202507_new_hires,m202507_separations,m202508_job_code,m202508_annual_salary,m202508_new_hires,m202508_separations,m202509_job_code,m202509_annual_salary,m202509_new_hires,m202509_separations,m202510_job_code,m202510_annual_salary,m202510_new_hires,m202510_separations
(주) 아피스,502862,10.0,3254880.0,0.0,1.0,9.0,2964460.0,0.0,1.0,8.0,2755660.0,0.0,0.0,8.0,2755660.0,0.0,0.0,8.0,2755660.0,0.0,0.0,8.0,2755660.0,0.0,1.0,7.0,2537240.0,0.0,0.0,7.0,2537240.0,0.0,0.0,7.0,2159780.0,0.0,0.0,8.0,2384780.0,1.0,0.0,8.0,2384780.0,0.0,0.0,8,2384780.0,0.0,0.0
(주)유현에스에이피,501812,4.0,1526460.0,0.0,0.0,4.0,1526460.0,0.0,0.0,4.0,1526460.0,0.0,0.0,4.0,1526460.0,0.0,0.0,4.0,1526460.0,0.0,0.0,4.0,1526460.0,0.0,0.0,4.0,1526460.0,0.0,0.0,4.0,1526460.0,0.0,0.0,4.0,1591360.0,0.0,0.0,4.0,1591360.0,0.0,0.0,4.0,1591360.0,0.0,0.0,4,1591360.0,0.0,0.0
대항면 산불 지상감시원,510830,3.0,648000.0,3.0,0.0,3.0,648000.0,0.0,0.0,3.0,648000.0,0.0,0.0,3.0,648000.0,0.0,0.0,3.0,648000.0,0.0,0.0,3.0,648000.0,0.0,0.0,3.0,648000.0,0.0,3.0,,,,,,,,,,,,,,,,,0,,,
덕포건설(주),512810,17.0,5851020.0,1.0,6.0,11.0,3445780.0,0.0,1.0,12.0,3305820.0,2.0,0.0,12.0,3305820.0,0.0,0.0,13.0,3517420.0,1.0,0.0,13.0,3517420.0,0.0,2.0,12.0,3669700.0,1.0,2.0,10.0,2935120.0,0.0,1.0,10.0,2983740.0,1.0,0.0,10.0,2983740.0,0.0,0.0,11.0,3190740.0,1.0,1.0,12,3380640.0,2.0,0.0
메가종합건설 주식회사,592810,5.0,1734020.0,0.0,0.0,6.0,2148020.0,1.0,0.0,6.0,2148020.0,0.0,0.0,6.0,2148020.0,0.0,0.0,6.0,2148020.0,0.0,0.0,6.0,2148020.0,0.0,0.0,6.0,2148020.0,0.0,0.0,6.0,2148020.0,0.0,0.0,6.0,2225760.0,0.0,0.0,6.0,2225760.0,0.0,1.0,5.0,1809960.0,0.0,0.0,7,2546520.0,2.0,0.0
아이세상어양어린이집,581800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,2155780.0,0.0,0.0,13.0,2317820.0,0.0,0.0,13.0,2317820.0,0.0,0.0,14.0,2465780.0,1.0,0.0,15,2654420.0,2.0,0.0
주식회사 더이음 지점,564850,,,,,,,,,3.0,549000.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
주식회사 도생,566860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2340360.0,11.0,0.0
주식회사 딥히어링,550860,9.0,2561700.0,0.0,0.0,9.0,2561700.0,0.0,0.0,9.0,2561700.0,0.0,0.0,9.0,2561700.0,0.0,0.0,9.0,2561700.0,0.0,0.0,9.0,2561700.0,0.0,1.0,8.0,2054740.0,0.0,0.0,8.0,2054740.0,0.0,0.0,8.0,2236200.0,0.0,0.0,8.0,2236200.0,0.0,0.0,8.0,2236200.0,0.0,0.0,8,2236200.0,0.0,0.0
주식회사 예가,515814,5.0,1540140.0,0.0,0.0,5.0,1540140.0,0.0,0.0,5.0,1540140.0,0.0,1.0,4.0,1000140.0,0.0,1.0,4.0,1031640.0,1.0,0.0,5.0,1220640.0,1.0,0.0,5.0,1220640.0,0.0,0.0,5.0,1220640.0,0.0,0.0,5.0,1328020.0,0.0,0.0,5.0,1328020.0,0.0,0.0,5.0,1328020.0,0.0,0.0,5,1328020.0,0.0,0.0
주식회사 이브이씨코리아,555810,11.0,2463080.0,0.0,0.0,11.0,2463080.0,0.0,1.0,10.0,2223140.0,0.0,0.0,10.0,2223140.0,0.0,1.0,10.0,2265160.0,1.0,0.0,10.0,2265160.0,0.0,0.0,11.0,2502120.0,1.0,1.0,10.0,2265160.0,0.0,1.0,10.0,2407800.0,1.0,1.0,9.0,2090560.0,0.0,0.0,9.0,2090560.0,0.0,0.0,10,2261200.0,1.0,1.0
주식회사미소지음,502864,4.0,837000.0,0.0,0.0,4.0,837000.0,0.0,0.0,4.0,837000.0,0.0,0.0,4.0,837000.0,0.0,0.0,4.0,837000.0,0.0,0.0,4.0,837000.0,0.0,0.0,4.0,837000.0,0.0,0.0,4.0,837000.0,0.0,0.0,4.0,850040.0,0.0,0.0,4.0,850040.0,0.0,0.0,4.0,804760.0,0.0,0.0,4,804760.0,0.0,0.0
코진테크(주),511860,34.0,10702100.0,2.0,2.0,34.0,10657740.0,2.0,1.0,35.0,10873740.0,2.0,0.0,35.0,10873740.0,0.0,0.0,35.0,10873740.0,0.0,0.0,36.0,11296740.0,1.0,1.0,36.0,11418240.0,1.0,2.0,35.0,11088840.0,1.0,0.0,37.0,13165600.0,2.0,1.0,36.0,12592300.0,0.0,3.0,33.0,11455620.0,0.0,0.0,33,11455620.0,0.0,1.0
티오피산업(주),592880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,3018240.0,16.0,0.0,16,3018240.0,0.0,0.0
한국운동재활센터,556950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1756460.0,3.0,0.0,11.0,1756460.0,0.0,0.0,13.0,2072340.0,2.0,0.0,13,2072340.0,0.0,0.0
( 주 ) 선진오토,504861,4.0,1115260.0,0.0,0.0,4.0,1115260.0,0.0,0.0,4.0,1115260.0,0.0,0.0,4.0,1115260.0,0.0,1.0,3.0,683000.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
(A) 비지팅엔젤스 인천검단방문요양지점,576800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1007900.0,0.0,1.0,10.0,1167100.0,0.0,1.0,10.0,1151540.0,1.0,1.0,,,,,0,,,
(A)느티나무방문요양센터,592800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,1954040.0,3.0,2.0,18.0,1908400.0,0.0,1.0,19.0,1828840.0,2.0,3.0,20.0,2017660.0,4.0,4.0,19,1940900.0,3.0,2.0
(A)비지팅엔젤스부산수영방문요양지점,507801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,944260.0,0.0,1.0,11.0,1113380.0,1.0,0.0,12.0,1167740.0,1.0,3.0,11.0,989720.0,2.0,0.0,11,989720.0,0.0,1.0
(A)비지팅엔젤스성남분당판교방문요양지점,532800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1175980.0,0.0,2.0,,,,,10.0,1239780.0,1.0,1.0,11.0,1314200.0,2.0,1.0,12,1505180.0,2.0,2.0
(A)효성재가복지센터,575800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1346200.0,0.0,0.0,12.0,1508540.0,2.0,1.0,12.0,1542920.0,1.0,0.0,12.0,1542920.0,0.0,2.0,10,1380580.0,0.0,2.0
(A+) 늘찬 복지용구,531190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,2776460.0,0.0,0.0,17.0,2967520.0,1.0,0.0,17.0,2967520.0,0.0,0.0,17.0,2967520.0,0.0,0.0,18,3161020.0,1.0,1.0
(A+)더조은재활노인복지센터,506803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1859680.0,0.0,0.0,10.0,1917400.0,0.0,0.0,10.0,1917400.0,0.0,0.0,10.0,1917400.0,0.0,0.0,10,1917400.0,0.0,0.0
(A+)동행노인복지센터,588800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,2136080.0,0.0,0.0,14.0,2389700.0,1.0,0.0,14.0,2389700.0,0.0,0.0,16.0,2766980.0,2.0,2.0,14,2597780.0,0.0,1.0
(A+)서울노인복지센터,531800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1252400.0,0.0,0.0,14.0,1334020.0,1.0,0.0,17.0,1541020.0,3.0,0.0,18.0,1604020.0,1.0,1.0,18,1730020.0,1.0,2.0
(A+)실버케어센터,560800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,2711120.0,0.0,1.0,16.0,2748380.0,1.0,4.0,14.0,2650280.0,2.0,0.0,14.0,2650280.0,0.0,1.0,15,2833520.0,2.0,1.0
(A+)올리사랑재가복지센터,533800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1529460.0,1.0,1.0,17.0,1866480.0,2.0,3.0,16.0,1776480.0,2.0,0.0,18.0,1893480.0,2.0,3.0,16,1776480.0,1.0,0.0
(BHC)치킨(LGD)파주점,526850,3.0,761480.0,0.0,0.0,3.0,761480.0,0.0,0.0,3.0,761480.0,0.0,0.0,3.0,761480.0,0.0,0.0,3.0,761480.0,0.0,0.0,3.0,761480.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0,,,
(GS25) 송도에듀시티점,542860,3.0,598400.0,0.0,0.0,4.0,832400.0,1.0,1.0,3.0,729000.0,0.0,0.0,3.0,729000.0,0.0,0.0,3.0,729000.0,0.0,0.0,3.0,729000.0,0.0,0.0,3.0,729000.0,0.0,0.0,3.0,729000.0,0.0,0.0,3.0,722400.0,0.0,0.0,3.0,722400.0,0.0,1.0,,,,,0,,,
(LH)노인복지센터,537800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2354200.0,3.0,1.0,,,,,0,,,
(LH)수서1단지주거행복지원센터,506829,6.0,1669580.0,6.0,0.0,6.0,1669580.0,0.0,0.0,6.0,1669580.0,0.0,0.0,6.0,1669580.0,0.0,0.0,7.0,1926260.0,1.0,1.0,6.0,1677680.0,0.0,0.0,6.0,1677680.0,0.0,0.0,6.0,1677680.0,0.0,1.0,5.0,1386420.0,0.0,1.0,4.0,1121560.0,0.0,0.0,4.0,1121560.0,0.0,0.0,4,1121560.0,0.0,0.0
(가칭)동인천역4구역지역주택조합,502829,3.0,938780.0,0.0,0.0,3.0,938780.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
(구립)행당한신어린이집,509826,9.0,1969360.0,0.0,0.0,9.0,1969360.0,0.0,0.0,9.0,1969360.0,0.0,0.0,9.0,1969360.0,0.0,2.0,10.0,2103980.0,3.0,0.0,10.0,2103980.0,0.0,0.0,10.0,2103980.0,0.0,0.0,10.0,2103980.0,0.0,0.0,10.0,2150220.0,0.0,0.0,10.0,2150220.0,0.0,0.0,10.0,2150220.0,0.0,0.0,10,2150220.0,0.0,0.0
(국공립)제일풍경채어린이집,511827,13.0,2770860.0,0.0,0.0,13.0,2770860.0,0.0,0.0,13.0,2770860.0,0.0,0.0,13.0,2770860.0,0.0,0.0,13.0,2770860.0,0.0,1.0,17.0,3724120.0,5.0,1.0,17.0,3742220.0,1.0,0.0,17.0,3742220.0,0.0,3.0,14.0,3178020.0,0.0,0.0,14.0,3178020.0,0.0,0.0,14.0,3178020.0,0.0,0.0,14,3178020.0,0.0,0.0
(국공립)힐스테이트꿈드림어린이집,509820,15.0,3283120.0,0.0,0.0,15.0,3283120.0,0.0,0.0,15.0,3283120.0,0.0,0.0,15.0,3283120.0,0.0,6.0,15.0,3181140.0,6.0,1.0,15.0,3177620.0,1.0,0.0,15.0,3177620.0,0.0,0.0,15.0,3177620.0,0.0,1.0,15.0,3319500.0,1.0,0.0,15.0,3319500.0,0.0,0.0,15.0,3319500.0,0.0,0.0,15,3319500.0,0.0,0.0
(군립)청도노인요양병원,515820,24.0,5354880.0,1.0,0.0,24.0,5284220.0,0.0,2.0,22.0,4860600.0,0.0,0.0,22.0,4860600.0,0.0,0.0,22.0,4860600.0,0.0,0.0,22.0,4860600.0,0.0,1.0,23.0,5044740.0,2.0,0.0,23.0,5044740.0,0.0,0.0,24.0,5410860.0,1.0,0.0,24.0,5410860.0,0.0,1.0,23.0,5192980.0,0.0,0.0,23,5192980.0,0.0,0.0
(더)THE377 베이커리카페,578130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,3846220.0,5.0,1.0,17.0,3865400.0,1.0,0.0,17.0,3595400.0,0.0,1.0,16.0,3388400.0,0.0,0.0,17,3604400.0,1.0,0.0
(두)대원씨앤씨-(상용)에코델타복지타운건립 소방공사,597870,,,,,,,,,,,,,,,,,6.0,1125260.0,6.0,0.0,6.0,1125260.0,0.0,0.0,6.0,1125260.0,0.0,0.0,7.0,1314260.0,1.0,2.0,8.0,1676780.0,3.0,0.0,8.0,1676780.0,0.0,1.0,,,,,0,,,
(명)형창건설,511810,7.0,1239380.0,0.0,0.0,7.0,1239380.0,0.0,0.0,8.0,1625480.0,1.0,0.0,8.0,1625480.0,0.0,0.0,8.0,1625480.0,0.0,0.0,8.0,1625480.0,0.0,0.0,8.0,1625480.0,0.0,0.0,8.0,1625480.0,0.0,0.0,8.0,1687020.0,0.0,0.0,8.0,1687020.0,0.0,0.0,8.0,1687020.0,0.0,0.0,9,1795020.0,1.0,0.0
(복)나천복지회,508820,27.0,5017740.0,2.0,1.0,27.0,5110440.0,1.0,1.0,27.0,5229240.0,1.0,1.0,27.0,5096940.0,1.0,2.0,27.0,4911540.0,2.0,0.0,28.0,5101440.0,1.0,3.0,27.0,5003980.0,2.0,0.0,29.0,5201980.0,2.0,4.0,31.0,5527740.0,6.0,1.0,32.0,5633940.0,2.0,0.0,35.0,6623040.0,3.0,3.0,32,5657160.0,0.0,1.0
