company_name,business_no,m202411_job_code,m202411_annual_salary,m202411_new_hires,m202411_separations,m202412_job_code,m202412_annual_salary,m202412_new_hires,m202412_separations,m202501_job_code,m202501_annual_salary,m202501_new_hires,m202501_separations,m202502_job_code,m202502_annual_salary,m202502_new_hires,m202502_separations,m202503_job_code,m202503_annual_salary,m202503_new_hires,m202503_separations,m202504_job_code,m202504_annual_salary,m202504_new_hires,m202504_separations,m202505_job_code,m202505_annual_salary,m202505_new_hires,m202505_separations,m202506_job_code,m202506_annual_salary,m202506_new_hires,m202506_separations,m202507_job_code,m202507_annual_salary,m202507_new_hires,m202507_separations,m202508_job_code,m202508_annual_salary,m202508_new_hires,m202508_separations,m202509_job_code,m202509_annual_salary,m202509_new_hires,m202509_separations,m202510_job_code,m202510_annual_salary,m202510_new_hires,m202510_separations
(주)라온크리에이트,712880,10.0,5292620.0,1.0,0.0,10.0,5292620.0,0.0,0.0,10.0,5292620.0,0.0,0.0,10.0,5292620.0,0.0,0.0,10.0,5292620.0,0.0,0.0,10.0,5292620.0,0.0,0.0,11.0,5847920.0,1.0,0.0,11.0,5847920.0,0.0,0.0,11.0,6028020.0,0.0,0.0,11.0,6028020.0,0.0,0.0,,,,,0,,,
(주)시원건설,720870,6.0,1466620.0,0.0,0.0,6.0,1466620.0,0.0,1.0,5.0,1342420.0,0.0,0.0,5.0,1342420.0,0.0,0.0,6.0,1504420.0,1.0,0.0,6.0,1504420.0,0.0,0.0,6.0,1504420.0,0.0,0.0,6.0,1504420.0,0.0,0.0,6.0,1905820.0,0.0,0.0,6.0,1905820.0,0.0,1.0,5.0,1600640.0,0.0,0.0,5,1600640.0,0.0,0.0
광교하늘어린이집,754800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,2374360.0,0.0,0.0,13.0,2554740.0,1.0,0.0,13.0,2554740.0,0.0,0.0,13.0,2554740.0,0.0,0.0,13,2554740.0,0.0,0.0
꿈고래사회적협동조합,755820,15.0,1557420.0,0.0,0.0,16.0,1690880.0,1.0,10.0,7.0,980060.0,1.0,0.0,7.0,980060.0,0.0,1.0,6.0,896900.0,0.0,0.0,17.0,1726520.0,11.0,1.0,16.0,1651100.0,0.0,1.0,16.0,1685120.0,1.0,1.0,16.0,1734100.0,1.0,0.0,17.0,1809520.0,1.0,1.0,16.0,1734100.0,0.0,1.0,15,1511900.0,0.0,0.0
대교뉴이프 데이케어센터 성북센터,793850,,,,,,,,,12.0,2026400.0,12.0,0.0,12.0,2026400.0,0.0,1.0,12.0,2119020.0,1.0,0.0,12.0,2119020.0,0.0,0.0,12.0,2119020.0,0.0,0.0,14.0,2330860.0,2.0,0.0,15.0,2436780.0,1.0,1.0,14.0,2330860.0,0.0,0.0,14.0,2330860.0,0.0,0.0,14,2330860.0,0.0,0.0
술찬당2호점,711850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,760220.0,2.0,0.0,4.0,994220.0,1.0,0.0,4.0,994220.0,0.0,0.0,4,994220.0,0.0,0.0
시온의집재가노인주간보호센터,736820,,,,,,,,,,,,,,,,,,,,,3.0,565920.0,2.0,0.0,3.0,565920.0,0.0,0.0,3.0,565920.0,0.0,0.0,3.0,565920.0,0.0,1.0,,,,,,,,,0,,,
오에스스틸 주식회사,772810,8.0,1989060.0,0.0,1.0,10.0,2493500.0,3.0,0.0,10.0,2493500.0,0.0,1.0,9.0,2215140.0,0.0,2.0,8.0,1976460.0,1.0,0.0,11.0,2704920.0,3.0,0.0,12.0,2995440.0,1.0,1.0,11.0,2717080.0,0.0,1.0,10.0,2531300.0,0.0,0.0,10.0,2531300.0,0.0,0.0,10.0,2531300.0,0.0,0.0,10,2531300.0,0.0,0.0
주식회사 대성명품도어,728870,8.0,1989760.0,0.0,0.0,9.0,2214760.0,1.0,0.0,9.0,2214760.0,0.0,1.0,8.0,1926760.0,0.0,0.0,9.0,2133760.0,1.0,1.0,8.0,1926760.0,0.0,0.0,9.0,2133760.0,1.0,1.0,8.0,1926760.0,0.0,0.0,9.0,2300640.0,1.0,0.0,10.0,2435640.0,1.0,0.0,10.0,2453640.0,0.0,0.0,10,2453640.0,0.0,0.0
주식회사 유니모,751870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,555020.0,1.0,0.0,3.0,555020.0,0.0,0.0,3.0,555020.0,0.0,0.0,3,555020.0,0.0,0.0
주식회사다온에프엠,778870,8.0,1332880.0,2.0,0.0,8.0,1332880.0,0.0,1.0,7.0,1190240.0,0.0,0.0,8.0,1334240.0,1.0,0.0,8.0,1334240.0,0.0,1.0,7.0,1190240.0,0.0,2.0,5.0,894600.0,0.0,2.0,3.0,597600.0,0.0,0.0,3.0,567620.0,0.0,0.0,6.0,1241980.0,3.0,0.0,6.0,1241980.0,0.0,2.0,4,961100.0,0.0,0.0
주식회사통인특수사업부무버,737860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,734660.0,0.0,0.0,3.0,734660.0,0.0,0.0,3,734660.0,0.0,0.0
