company_name,business_no,m202411_job_code,m202411_annual_salary,m202411_new_hires,m202411_separations,m202412_job_code,m202412_annual_salary,m202412_new_hires,m202412_separations,m202501_job_code,m202501_annual_salary,m202501_new_hires,m202501_separations,m202502_job_code,m202502_annual_salary,m202502_new_hires,m202502_separations,m202503_job_code,m202503_annual_salary,m202503_new_hires,m202503_separations,m202504_job_code,m202504_annual_salary,m202504_new_hires,m202504_separations,m202505_job_code,m202505_annual_salary,m202505_new_hires,m202505_separations,m202506_job_code,m202506_annual_salary,m202506_new_hires,m202506_separations,m202507_job_code,m202507_annual_salary,m202507_new_hires,m202507_separations,m202508_job_code,m202508_annual_salary,m202508_new_hires,m202508_separations,m202509_job_code,m202509_annual_salary,m202509_new_hires,m202509_separations,m202510_job_code,m202510_annual_salary,m202510_new_hires,m202510_separations
디그새그주식회사,465880,,,,,,,,,,,,,,,,,,,,,,,,,3.0,612000.0,1.0,0.0,3.0,612000.0,0.0,0.0,3.0,612000.0,0.0,0.0,3.0,612000.0,0.0,0.0,3.0,612000.0,0.0,0.0,3,612000.0,0.0,0.0
주)제이엠탑테크,445880,21.0,5283240.0,1.0,0.0,21.0,5283240.0,0.0,0.0,22.0,5575740.0,1.0,1.0,22.0,5666280.0,1.0,0.0,23.0,5951220.0,1.0,1.0,22.0,5576280.0,0.0,1.0,22.0,5738280.0,1.0,0.0,24.0,6359280.0,2.0,2.0,22.0,5647780.0,0.0,1.0,21.0,5265280.0,0.0,0.0,21.0,5265280.0,0.0,0.0,22,5588380.0,1.0,1.0
(유) 새윤안전공사-(일용)봉동 율소 도로개설공사,402813,,,,,4.0,818100.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
(주) 금호전력 (일용) 소형ATS,416810,,,,,,,,,,,,,,,,,,,,,,,,,12.0,3512420.0,12.0,0.0,6.0,1061000.0,1.0,0.0,5.0,1034080.0,0.0,0.0,,,,,,,,,0,,,
(주)아진폴리텍,470860,9.0,2896980.0,1.0,0.0,10.0,3274980.0,1.0,0.0,10.0,3274980.0,0.0,0.0,10.0,3274980.0,0.0,1.0,9.0,3007600.0,0.0,0.0,9.0,3007600.0,0.0,0.0,9.0,3007600.0,0.0,0.0,9.0,3007600.0,0.0,0.0,9.0,3085960.0,0.0,0.0,9.0,3085960.0,0.0,0.0,10.0,3427960.0,1.0,1.0,9,3085960.0,0.0,1.0
(주)조풍건설-(일용)LLBS 본관동외 7동 건설공사 중  철근콘크리트공사 외,401810,3.0,885600.0,0.0,0.0,8.0,2684160.0,8.0,0.0,5.0,1283120.0,2.0,0.0,6.0,1825100.0,4.0,2.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0,,,
(주)휘강건설/일용/서울등촌 공공지원민간임대(청년안심주택)사업 중  철근콘크리트공사,411814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1683000.0,2.0,0.0
곤양어르신학교,455800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1987160.0,1.0,0.0,11,2200460.0,1.0,0.0
순천시청 신성장산업과-산단 환경정비,416830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,540000.0,3.0,0.0,3.0,540000.0,0.0,3.0,,,,,0,,,
익산시청(2024년 익산형 뉴딜일자리),403830,27.0,4388760.0,0.0,22.0,5.0,852480.0,0.0,5.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,,,
전주시청 일자리창출팀(제4단계 공공근로사업),418830,68.0,7744940.0,68.0,0.0,68.0,7744940.0,0.0,68.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
제닉스큐어(주),405880,19.0,7371740.0,0.0,0.0,19.0,7371740.0,0.0,0.0,19.0,7371740.0,0.0,0.0,19.0,7371740.0,0.0,1.0,18.0,7089780.0,0.0,0.0,19.0,7517280.0,1.0,0.0,19.0,7517280.0,0.0,1.0,18.0,7098240.0,0.0,0.0,18.0,7383080.0,0.0,0.0,18.0,7383080.0,0.0,0.0,20.0,8346340.0,2.0,1.0,19,7773040.0,0.0,0.0
제이비유통 주식회사,467810,6.0,1463120.0,0.0,0.0,6.0,1463120.0,0.0,1.0,5.0,1265120.0,0.0,0.0,5.0,1265120.0,0.0,1.0,5.0,1166120.0,1.0,0.0,6.0,1472120.0,1.0,2.0,4.0,977120.0,0.0,0.0,5.0,1265120.0,1.0,0.0,6.0,1569580.0,1.0,0.0,6.0,1569580.0,0.0,1.0,5.0,1281580.0,0.0,0.0,5,1281580.0,0.0,3.0
제이씨텍이엔지,421810,8.0,2410880.0,0.0,0.0,8.0,2410880.0,0.0,0.0,8.0,2410880.0,0.0,0.0,8.0,2410880.0,0.0,0.0,8.0,2410880.0,0.0,0.0,8.0,2410880.0,0.0,0.0,8.0,2410880.0,0.0,0.0,8.0,2410880.0,0.0,0.0,8.0,2561000.0,0.0,0.0,8.0,2561000.0,0.0,0.0,9.0,2917940.0,1.0,0.0,9,2917940.0,0.0,0.0
주식회사 고구려건설,479870,3.0,521180.0,0.0,0.0,3.0,521180.0,0.0,0.0,3.0,521180.0,0.0,0.0,3.0,521180.0,0.0,0.0,3.0,521180.0,0.0,0.0,3.0,521180.0,0.0,0.0,3.0,521180.0,0.0,0.0,3.0,521180.0,0.0,0.0,3.0,909620.0,0.0,0.0,3.0,909620.0,0.0,0.0,3.0,909620.0,0.0,0.0,3,909620.0,0.0,0.0
주식회사 래버리지,475880,,,,,,,,,,,,,,,,,,,,,,,,,3.0,540160.0,2.0,0.0,3.0,540160.0,0.0,3.0,,,,,,,,,,,,,0,,,
주식회사 샤인,411870,5.0,1109420.0,0.0,0.0,5.0,1109420.0,0.0,0.0,5.0,1109420.0,0.0,0.0,5.0,1109420.0,0.0,0.0,5.0,1109420.0,0.0,0.0,5.0,1109420.0,0.0,0.0,5.0,1109420.0,0.0,0.0,5.0,1109420.0,0.0,1.0,4.0,1008960.0,0.0,0.0,4.0,1008960.0,0.0,0.0,4.0,1008960.0,0.0,0.0,4,1008960.0,0.0,0.0
주식회사 이앤장시네마,449860,3.0,886120.0,0.0,1.0,,,,,,,,,,,,,,,,,3.0,885500.0,1.0,0.0,3.0,885500.0,0.0,0.0,3.0,885500.0,0.0,0.0,3.0,880900.0,0.0,0.0,3.0,880900.0,0.0,0.0,3.0,880900.0,0.0,0.0,3,880900.0,0.0,0.0
주식회사 창성산업개발,484860,6.0,1301400.0,1.0,0.0,6.0,1301400.0,0.0,0.0,6.0,1647000.0,0.0,0.0,7.0,1917000.0,1.0,0.0,7.0,1917000.0,0.0,0.0,7.0,1917000.0,0.0,0.0,7.0,1917000.0,0.0,0.0,7.0,1917000.0,0.0,0.0,7.0,1905820.0,0.0,0.0,7.0,1905820.0,0.0,0.0,7.0,1905820.0,0.0,0.0,7,1905820.0,0.0,0.0
주식회사 퀀텀오토모티브,430860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,7009140.0,26.0,0.0
주식회사더나은컴퍼니,412860,4.0,1124440.0,0.0,0.0,4.0,1124440.0,0.0,0.0,4.0,1124440.0,0.0,1.0,3.0,927160.0,0.0,0.0,3.0,927160.0,0.0,0.0,3.0,927160.0,0.0,0.0,3.0,927160.0,0.0,0.0,3.0,927160.0,0.0,0.0,3.0,849760.0,0.0,0.0,4.0,1038400.0,1.0,0.0,4.0,1038400.0,0.0,0.0,4,1038400.0,0.0,0.0
주식회사지앤씨아이,496810,10.0,2540040.0,3.0,1.0,9.0,2333040.0,0.0,1.0,10.0,2518980.0,2.0,0.0,10.0,2518980.0,0.0,0.0,11.0,2733440.0,1.0,0.0,11.0,2733440.0,0.0,2.0,11.0,2844500.0,2.0,1.0,10.0,2618780.0,0.0,0.0,10.0,2641460.0,0.0,1.0,9.0,2434460.0,0.0,0.0,10.0,2659460.0,1.0,0.0,10,2659460.0,0.0,0.0
지엘아이(주),411815,11.0,3231680.0,1.0,0.0,11.0,3231680.0,0.0,0.0,11.0,3231680.0,0.0,1.0,11.0,3365600.0,1.0,0.0,11.0,3365600.0,0.0,2.0,9.0,2734340.0,0.0,0.0,9.0,2734340.0,0.0,0.0,9.0,2734340.0,0.0,0.0,9.0,2734600.0,0.0,0.0,9.0,2734600.0,0.0,0.0,9.0,2734600.0,0.0,0.0,9,2734600.0,0.0,0.0
진안군청-화단 및 꽃길관리원,406830,,,,,,,,,,,,,,,,,,,,,3.0,567000.0,3.0,0.0,3.0,567000.0,0.0,0.0,3.0,567000.0,0.0,1.0,,,,,,,,,,,,,0,,,
!새희망돌봄방문요양센터,456800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1338900.0,0.0,2.0,16.0,1436700.0,1.0,4.0,13.0,1162660.0,1.0,2.0,12.0,1200460.0,1.0,0.0,12,1200460.0,0.0,0.0
